student_id,age,gender,gpa,attendance_rate,missed_assignments,library_visits,lms_logins_per_week,screen_time_hours,sleep_hours,study_hours_per_day,financial_stress_score,help_requests,stress_score,mental_health_risk
e1e12634-65ce-41b0-b511-85a787f4f934,25,Female,2.55,74,7,30,17,6.7,4.5,1.0,7,4,9,High
46b71481-8ba2-46c0-b3fd-dc66e966fc27,24,Male,2.89,74,5,24,11,3.6,8.6,0.5,8,5,8,Medium
8376d96d-73f7-4a13-a23d-bee6b11deff7,20,Male,1.99,93,2,25,17,3.8,6.6,0.0,4,3,2,Low
0eebfdc3-2b10-4ac9-9850-b78e82391185,19,Other,3.49,46,5,22,3,9.1,4.3,5.9,5,2,2,Medium
582eea3e-2e6b-4b23-8f6b-cb4dfca84bb7,19,Other,2.02,73,9,2,6,9.8,6.0,5.4,10,4,2,Medium
bbd35189-4517-4e1e-ad14-8dbbf9a4ec08,24,Other,3.95,91,1,25,3,10.6,7.2,3.6,9,3,3,Medium
e20672a9-b351-40d9-8dd1-5dba834ae161,21,Other,3.22,58,3,30,1,10.6,6.8,2.8,5,0,7,Medium
0cec24cd-9f7a-4aab-804a-ecfb570f7dac,24,Male,1.38,77,8,17,19,3.9,4.3,5.5,10,3,10,High
5294df2e-c8d4-49f2-9e16-863900753332,23,Other,2.6,72,9,19,15,10.0,7.7,1.2,8,1,5,Medium
6c91c598-0a86-4bc1-a906-a8e362565951,20,Female,3.23,98,5,4,6,9.6,5.2,4.8,4,3,2,Low
e2ae9ebb-8474-4644-8c2a-f1ba41eb8714,17,Other,2.9,99,8,21,18,11.3,5.7,1.2,6,5,7,Medium
14e1948f-68db-450f-9c3b-bca1d2f61dd5,18,Male,2.91,82,0,17,10,4.3,6.0,3.5,4,2,4,Low
9972428d-2f9e-41da-a1b2-e67aeea8c671,17,Other,3.89,89,7,14,4,10.4,3.7,2.8,7,5,4,Medium
a04d5199-aa53-4c07-8e44-dac78458293c,21,Female,3.6,93,10,25,15,10.4,8.0,1.6,4,4,10,Medium
08522882-ec37-47d4-a3a4-0781941d1f2c,24,Female,1.35,63,3,3,4,4.7,8.5,2.4,10,1,10,Medium
54777dac-10af-4d78-a315-25ff1c9e9bd5,24,Other,3.5,54,7,24,1,11.1,3.8,5.8,2,0,2,Medium
2d454123-c7ab-499d-b0ff-db308379a30d,17,Male,2.53,81,3,7,2,3.7,6.5,2.7,10,3,5,Medium
bc9df8e0-d7e1-4977-9ea1-1b008881213e,21,Female,1.52,92,10,30,13,9.0,5.5,2.3,3,5,5,Medium
87e9ffb3-f13e-4acb-8a8f-387d9a2b4731,19,Other,1.53,71,6,12,7,7.0,6.3,1.5,4,0,7,Medium
20f95aa5-53cc-4b67-b4d2-da81ac48b1ca,23,Female,1.31,80,3,22,15,7.8,6.3,1.5,4,1,9,Medium
18f58c38-66d9-4b88-b06e-3d28ed9a63a8,20,Other,2.29,85,4,26,11,9.0,7.2,3.3,8,1,10,Medium
e671fc74-f055-4e66-ab79-541b69943678,22,Female,2.65,82,10,3,13,6.6,4.7,3.1,8,5,2,Medium
33bea45f-0c2f-41e2-a7b0-e40ee8ac1f87,17,Other,3.22,89,2,23,19,6.9,8.6,0.9,3,2,6,Low
64d2a2d6-4563-4730-9cfe-66131c4df33b,17,Other,1.8,49,1,28,10,10.7,7.3,2.3,3,5,6,High
7f02f839-21b3-485d-8d78-2861543647ed,19,Female,3.6,85,10,16,16,6.3,8.7,0.8,2,1,5,Medium
144dbed4-7811-4e1b-97f2-c6f27e946206,17,Male,3.5,72,1,8,0,10.1,7.8,5.4,10,5,1,Medium
501f0b1d-22f8-44a6-9696-60d178de40cf,25,Female,1.7,54,3,3,4,9.0,5.0,5.8,9,0,10,High
ac2dd34f-e5ed-4826-a484-8ec62cce655f,23,Male,2.97,56,8,19,7,6.7,5.0,5.4,6,5,6,Medium
834292ed-5fe7-4857-a038-be3e9889cb5e,24,Male,1.24,85,10,14,5,7.2,8.0,1.3,10,5,9,Medium
2496b431-62d9-486d-b995-3c3d5a2936be,24,Female,3.17,61,7,6,13,5.4,4.5,0.8,7,2,1,Medium
970e29cb-bec5-4d95-9477-2d03ed13eb30,18,Other,3.67,45,0,2,5,8.3,8.3,1.1,2,0,8,Medium
d0d4c077-83ce-4d96-a2f9-8288563ed474,23,Other,3.74,99,6,12,19,3.0,3.8,2.0,1,4,4,Medium
9129c1f4-fbeb-4928-a68e-88fef44defde,19,Other,2.59,50,1,5,11,4.2,5.1,1.1,1,1,10,Medium
c2374818-9fea-4142-9c6d-4adba5124124,25,Male,3.35,61,2,17,20,5.2,6.1,0.8,6,2,8,Medium
342c5047-97c6-4764-b98e-4b0b2ae8770b,25,Female,2.43,64,3,23,1,4.4,4.4,4.8,10,4,9,High
2af945b6-7556-452a-b0b8-6f1cc86baaf3,23,Male,1.17,40,0,8,12,11.4,4.2,5.8,5,0,6,High
c128f817-6a54-4f87-9960-7a5fb5b2b807,17,Female,2.26,50,3,23,6,5.8,3.3,0.7,2,3,6,High
c27766c6-1d7b-4eb6-880e-ffa55cbd169e,17,Other,1.41,73,10,1,12,10.5,5.1,5.7,6,1,8,Medium
2a55f8a2-2f75-48c8-8688-a3aa824c7e6b,17,Male,2.97,84,7,8,0,9.6,3.9,3.6,7,5,8,Medium
15903372-6fde-4474-b1de-859babd354f1,23,Female,1.4,78,5,9,15,6.7,3.5,0.9,3,2,8,Medium
9504929d-1bc2-4870-ac05-583939718da6,25,Male,1.5,86,10,7,4,6.1,6.1,0.2,8,3,2,Medium
a8e7c0a6-e222-4862-bf7e-d91fcd8c744b,19,Other,3.21,95,7,0,13,9.0,7.7,5.5,7,3,2,Medium
17d6face-ab30-4f85-b122-5e5e14bb6580,19,Other,1.25,90,2,6,14,11.5,8.8,0.9,2,2,9,Medium
3c64aaa1-206c-495c-a432-b5955c2ddfbf,17,Male,1.49,79,8,6,10,9.7,5.8,2.7,5,0,3,Medium
9a281d4c-2320-4add-9ca8-fd22ec2511c7,21,Male,1.84,74,4,5,16,11.6,8.1,3.1,4,2,2,Low
968bbbbd-a950-4856-98ac-2c6835e4c782,18,Female,2.63,89,2,15,0,4.4,6.8,4.2,6,1,9,Medium
bcebce9c-96a2-4c5e-b829-3400b96bd259,22,Other,3.48,54,4,9,13,10.2,7.2,1.3,2,0,2,Low
09d0ea72-27c2-4a71-a281-b7410536f788,21,Female,1.1,95,1,15,4,8.9,4.4,3.4,4,5,2,Low
ccbc56e1-0fbb-47a2-a8a0-4d36c77131c1,17,Other,3.0,84,10,1,14,8.7,3.9,3.0,9,2,6,Medium
ee12349b-a2b8-4e6b-800e-5a046b3218ff,23,Female,1.33,53,10,27,20,3.4,5.6,5.8,4,0,3,High
01639e79-1c80-4688-8f4c-9f3a4a4906f0,18,Male,3.96,93,6,12,7,4.5,5.6,5.4,10,2,9,Medium
a6c5e730-1215-4e40-9bb2-1f2108b22b06,21,Other,1.73,49,8,22,12,5.7,8.8,1.6,3,3,7,High
44d2d4b8-be21-4b03-8b0a-955cd88839a6,20,Male,2.01,66,8,20,7,10.0,8.3,3.1,4,1,2,Medium
5b6e0309-72ab-4be8-851c-0cfdcd86eed8,24,Female,2.49,54,6,23,9,9.8,6.8,5.2,4,1,6,Medium
b546a4dd-69ed-4a1f-9c94-acbbde26949c,21,Female,2.65,70,10,23,10,10.4,8.1,2.9,10,2,9,Medium
5d1a928b-1798-437c-ab6f-2a10433af99f,24,Other,2.64,64,6,16,20,6.4,7.5,3.6,7,5,9,Medium
7eb808f4-6ec5-4a3d-816b-dce1f8db091e,22,Male,2.45,64,6,6,17,6.5,4.0,1.2,9,2,2,Medium
c1baea11-88b4-4947-a1ba-676f2a0a7742,17,Other,3.89,69,9,29,11,7.8,3.0,4.2,10,2,7,Medium
ee785660-ef72-4264-8dba-a6248d0a2b62,23,Male,1.65,67,2,28,6,9.1,3.1,2.0,6,2,8,Medium
db80a0ac-4b98-4823-9675-d2f3ac1bb3a8,25,Male,2.45,58,6,6,4,9.0,5.1,5.6,7,3,5,Medium
c418ee31-5cbd-4841-8ef7-e31a692bc389,24,Male,2.96,53,7,11,12,10.9,8.5,3.7,1,2,3,Medium
adf2fff7-1107-4bad-a6c2-c10a18c045a9,21,Female,2.91,92,6,4,9,9.7,3.5,5.2,8,2,10,High
ba139e79-3c45-465c-8bc5-9ff78e47e911,24,Female,2.59,78,9,11,17,5.1,5.3,4.7,9,1,2,Medium
876ebe65-ac2b-4e28-b190-d40d53aa7266,25,Male,3.72,92,1,26,3,7.9,3.7,3.1,6,0,7,Medium
f7335437-37b3-4a76-bbc0-a1708c235ba1,18,Other,2.31,77,6,7,8,8.9,8.2,1.7,7,5,1,Medium
71e551d3-6415-4e6d-ae0b-af88f71f0687,25,Other,1.53,70,10,18,4,8.9,4.0,5.3,9,1,1,Medium
89fb390b-87e0-4cf8-bef6-b085067697d8,18,Female,3.82,51,10,5,19,10.3,7.9,4.4,10,4,10,Medium
73d1dd60-91ad-421c-b02c-9c7cc6e1e14d,17,Other,3.67,62,5,27,7,4.5,6.0,2.8,1,2,6,Low
98398932-90db-4e28-958c-939d320dca7f,17,Male,3.76,45,8,2,20,11.9,5.3,1.8,8,3,7,Medium
1b32922a-3733-4afa-a869-c8aff53355b2,22,Other,2.77,61,3,8,19,8.9,5.1,2.6,5,2,2,Low
bb927e46-c24a-4a75-9358-b442dea271ff,17,Male,2.89,62,9,17,8,6.1,5.1,2.0,7,1,4,Medium
0c2e5b38-7099-430b-b185-49cf1e7a9cb7,19,Male,2.37,46,4,22,0,3.9,6.1,2.3,4,5,6,Medium
11499031-775f-4f7b-a636-f813373e05b9,24,Male,2.22,71,0,30,4,8.4,5.8,1.1,3,0,3,Low
5628c108-92af-47eb-a955-556e9df0c241,21,Female,3.68,83,4,13,18,9.7,4.0,0.5,3,2,5,Low
a349be78-25ec-4bd5-8e93-483746f24fb4,25,Male,3.79,56,1,23,14,6.3,6.0,1.3,9,4,7,Medium
b3e7e88d-4eff-4af8-a850-e0407ddf3690,18,Other,1.42,81,6,29,18,5.5,8.9,2.1,6,0,8,Medium
d138fd94-e031-4b1f-9724-ec87516a9051,20,Female,1.4,58,2,21,7,12.0,3.9,3.3,3,2,7,High
a8f3e3b4-73ff-436a-9ca0-24fb075d33ca,22,Other,1.76,64,3,15,13,9.3,7.7,3.2,5,5,3,Low
fdd7e1af-8ba0-4cfe-956a-ca31a731bfb3,22,Other,1.84,70,3,23,11,8.1,3.7,5.2,2,2,9,High
bf54dc85-1c42-4610-b7d5-400d6631756e,17,Other,3.31,77,10,21,20,8.3,4.7,2.6,7,5,3,Medium
960dbf6c-e6e6-4b00-84bb-33d028a33cdd,24,Male,2.63,48,4,17,17,6.7,4.9,5.1,3,1,2,Low
eb939da2-a02a-40f9-9977-5ec006aeef3c,23,Other,3.96,54,3,15,11,9.0,6.8,5.1,7,0,5,Low
1592493e-0fd8-41c3-b007-9337b8b9d424,20,Male,3.47,78,9,11,6,7.2,5.5,3.2,3,2,1,Medium
36e26047-1567-495f-a485-109c2d4f861b,18,Other,3.52,57,10,25,3,11.9,8.2,3.5,5,3,1,Medium
c9607962-5bf8-46f1-b7a4-0ef85fcfc631,20,Female,2.89,92,9,19,6,12.0,8.2,3.5,3,3,5,Medium
c400c09a-a526-4fde-aea5-444df749b249,19,Other,3.26,92,8,5,2,7.1,7.7,3.7,6,4,9,Medium
e1fab837-bb03-4826-81c1-d569e540d1bb,23,Female,1.65,76,2,23,3,4.0,3.7,2.3,9,3,3,Medium
7dbd780c-051d-471e-b1fe-aadc2f3b6020,17,Male,1.22,48,9,5,14,4.0,3.8,5.8,10,0,10,High
219e8cbb-b284-4289-addd-f4ef735d7d02,21,Female,2.14,71,5,0,15,6.3,9.0,4.5,5,3,2,Low
751bcd62-4656-45f7-8892-2c037a18dc61,19,Other,1.38,71,1,8,2,3.7,6.0,4.8,10,5,7,Medium
ba6e7d67-1e07-4127-b361-4d4b0aee43bd,21,Female,1.13,71,6,2,9,12.0,7.6,0.7,2,3,8,Medium
b5bfbd83-e652-43a2-9575-859cd21f03c6,23,Other,2.71,77,3,19,2,4.0,6.7,4.6,10,5,9,Medium
5197d03f-5a96-484b-882f-062dd079d10a,20,Other,2.88,94,7,27,6,8.1,3.9,1.3,7,3,5,Medium
9ed88d30-81d2-445f-ad1a-b676298acd59,18,Male,1.14,57,5,0,8,7.1,7.4,0.8,5,1,9,High
ba46f6ef-13e5-4f7a-ad63-08559a6e918f,20,Female,3.38,55,9,0,0,11.3,3.7,4.0,7,5,6,Medium
61937449-db3e-4ca1-bb25-ef5d7edf07a0,18,Other,3.72,98,0,30,13,3.9,4.2,4.7,5,4,7,Medium
d4070f06-27ac-4ca4-959e-0ab6965a0cdc,21,Female,2.4,47,0,15,20,8.4,7.0,0.9,4,2,10,Medium
6479f623-97d0-4723-bb6b-9be64bc10946,22,Female,1.36,69,2,10,8,8.9,5.2,5.1,3,3,9,Medium
ebf097c3-e4a9-48b5-800f-5ed7631a60c4,19,Other,2.98,49,1,9,14,6.4,3.9,3.7,9,4,10,High
5f65d57f-908b-455a-bc60-5f77f11d7202,19,Other,1.84,75,0,6,3,8.8,3.3,5.2,9,2,7,Medium
9685c62d-df47-423d-b356-8c245e1630a4,18,Female,2.05,99,2,13,10,8.1,4.3,3.8,8,5,9,High
ac506f06-fec3-44cc-8c77-ae76a4ef02a4,25,Other,3.71,75,8,28,20,9.2,3.8,0.7,9,4,7,Medium
0129260c-2d33-4a9d-9c0e-2a178e47a9e8,23,Female,3.69,49,7,3,16,11.5,5.0,0.1,9,5,2,Medium
cfd3e440-ed06-4523-8974-52815cb2fa0b,21,Female,1.75,62,8,1,17,10.6,5.2,2.9,2,3,4,Medium
14bb3b91-8060-4fed-9509-6b55f389fee7,20,Other,2.77,51,10,20,17,4.5,6.1,0.4,7,1,5,Medium
c50d2e11-90e7-40eb-8d4c-c50756b634a2,20,Other,1.06,97,1,2,16,3.5,7.1,1.2,9,5,7,Medium
5980bd66-d645-4625-91fd-7283c15d9720,22,Male,1.61,42,6,20,12,6.6,5.0,2.0,8,2,2,High
e32552c0-922c-4f52-aaed-83ec1cf218b0,25,Female,3.12,48,3,16,20,10.5,4.8,0.1,7,3,7,Medium
314a0e89-5260-43e2-a45c-3be3098b2251,20,Other,1.41,63,8,3,13,3.0,8.6,5.7,4,3,8,Medium
16e32e81-31b1-48aa-9b80-c2a228a5f1da,21,Female,3.91,100,5,25,8,11.1,8.0,3.5,3,5,3,Low
cd63a3f9-d6f7-4ed0-995b-12ed0f2d1f7e,19,Female,2.89,87,9,17,12,11.7,8.5,3.9,3,1,1,Medium
4510e8c7-6aa8-4afc-a7cd-7f7853ea93bb,22,Other,2.52,76,2,25,15,7.2,7.8,5.3,2,1,1,Low
671cb4e0-1f70-41d1-9cbe-9a03230f2e55,20,Other,2.45,54,2,26,18,7.3,8.7,3.4,2,5,5,Low
6e9dd6da-750a-4d9e-af54-06914d9df8ab,17,Male,3.0,67,8,1,17,4.1,7.8,4.5,4,2,6,Medium
4f7cc598-5628-4f61-a410-012f39869630,17,Female,2.95,67,6,20,20,5.9,3.3,4.8,10,0,4,Medium
a75b3b55-96f4-422c-8aeb-af24cf79c5a6,24,Male,2.0,80,1,3,7,10.4,8.2,3.9,3,1,6,Low
88eeaad3-3310-43f6-b04c-b3b46745fed9,23,Female,1.49,60,7,17,6,4.7,3.4,5.7,7,4,5,Medium
1782f0e6-ea28-449c-9af7-082f734f365a,21,Female,3.4,65,5,10,4,3.5,3.6,1.2,1,2,8,Medium
1bdeeb63-6444-4991-8605-71b329547563,20,Female,1.32,84,9,26,8,3.4,7.5,5.3,2,1,8,Medium
40eb3f76-f6ba-449d-8ed7-08e056512091,24,Female,3.96,79,1,1,3,6.9,6.9,0.3,3,5,9,Medium
b82d27fb-2575-4d2b-b75d-70abf9426431,19,Male,3.02,79,2,14,4,11.1,5.1,4.9,6,2,3,Low
c91fe58b-8558-4855-b4d9-11e1926ebc2b,20,Other,3.25,51,7,13,15,5.1,9.0,0.2,3,4,4,Medium
dc720ff7-fe18-4854-9b17-1f498855864e,17,Other,1.87,74,5,24,2,9.1,3.5,2.4,9,5,9,High
d0422ca7-72b1-4b3e-8bb4-04b9dfd0b0ae,23,Other,3.62,89,1,13,9,8.5,7.6,0.1,3,3,9,Medium
4b4c149e-0a93-4fbe-a2b2-bbdd9badb364,18,Other,3.07,51,5,5,9,5.7,8.3,4.7,4,0,8,Medium
5c865dbb-7496-46fe-a5e5-8df573eeac8b,19,Female,2.66,96,1,11,20,9.2,8.2,2.0,8,5,2,Low
7136d30f-328c-4e78-8d44-edc589a137a4,19,Male,1.23,56,8,27,9,10.7,3.7,0.4,6,2,5,High
0aec2724-5f0c-4fc3-be0a-6b76e7db7cd2,20,Other,2.13,74,9,0,15,9.3,4.1,1.9,4,2,10,High
f2e047fd-f6de-457d-8001-3e665e8e1cef,20,Other,2.94,91,7,23,4,6.7,6.6,0.6,10,5,2,Medium
72b8de3b-48f2-4a49-a909-c67872b7f577,20,Male,3.82,40,5,16,10,4.9,8.1,1.6,9,2,9,Medium
017365b8-0c33-4673-b55c-14934573837a,17,Female,2.57,88,10,14,12,8.8,3.9,1.2,4,3,10,High
9030c5a7-cf19-4628-ac70-d098a45daaa1,20,Other,1.01,78,1,9,14,4.6,3.1,5.1,10,0,3,Low
9e0f6782-2fe1-4ba1-afda-34014f2de7c6,22,Female,1.68,80,8,5,3,3.4,5.4,4.3,4,1,9,Medium
893dd8db-bb4d-4709-a2ca-9aa92cd17387,17,Female,2.15,48,5,13,15,3.2,7.5,2.2,4,2,4,High
7ff16133-d04a-4091-af8a-5f083b1f0965,22,Male,2.09,61,0,4,13,7.4,4.9,4.5,6,2,8,Medium
73477167-66fd-4f00-9e9e-444ed6bf3e5e,21,Male,1.88,56,9,19,5,7.3,3.4,4.0,4,3,10,High
654502f9-28fa-4cbd-bb12-327f6e65ebca,17,Other,2.36,76,10,28,17,3.3,8.9,4.0,9,3,6,Medium
00983f16-307b-4d83-8346-4140897d8b10,23,Female,1.6,63,6,26,9,11.8,8.8,3.3,1,0,3,Medium
3bf09c68-9dca-4c97-a6e9-c3dce47a0b6e,22,Other,1.73,98,0,10,6,4.7,8.2,0.7,6,5,10,Medium
2d0d866e-7b93-4b1c-a413-f8d64d339bb7,23,Male,3.48,41,4,0,4,11.6,8.7,4.3,2,3,2,Low
777b2752-52ed-4d68-80af-b8f11419d708,21,Other,1.82,91,5,4,16,10.9,7.5,0.5,4,1,9,Medium
c0bccabf-c195-494c-832b-ab49b000012d,23,Male,1.31,82,0,11,5,7.9,4.1,4.0,4,2,10,High
8c3221d8-fd33-4a5c-95e6-2d4e31eb9ea8,22,Other,3.01,62,6,14,9,9.4,8.1,1.9,4,3,4,Medium
52d0c25c-2c57-444e-b15c-cdb320ff2d16,19,Male,3.42,85,0,7,4,9.2,4.7,2.4,8,4,2,Low
0794dccd-2d6f-4103-b30c-5f600568c8b0,24,Other,2.97,87,3,22,4,4.1,5.4,2.9,2,2,2,Low
b6cf445d-d3a2-4563-89c4-676263feb945,25,Female,1.62,58,7,14,14,7.6,3.9,1.9,8,4,9,High
6d771b28-06fb-49ab-bc96-37b5f75d093a,21,Male,2.14,51,0,2,15,11.0,3.6,5.4,2,2,3,High
b44b8b86-14b1-4e58-a814-75e31f7d5add,20,Male,3.23,75,1,17,7,9.5,7.7,2.7,7,0,4,Low
a4e0d542-7250-42cb-a44c-6f14bdd563d1,21,Female,3.38,99,1,14,16,8.5,4.1,2.4,8,1,10,High
d4f8c59e-9d66-4f78-b6fc-f2456f719d59,23,Male,2.31,77,6,19,3,9.5,6.3,4.5,1,0,8,Medium
fb68f33f-da4d-4e9a-b48d-21edd6ad8cb8,21,Female,1.61,85,8,7,4,4.4,3.6,2.8,5,0,3,Medium
eb48a173-2510-4bc3-bd1e-458169296ce5,25,Male,1.73,65,4,7,0,5.0,8.7,3.4,2,4,2,Medium
ee9240f4-edb5-4343-95fa-79d0d6b1d0c4,25,Male,3.9,50,1,20,1,6.1,9.0,1.9,4,4,2,Medium
f9989109-838e-4918-9f43-77eedaf2edbb,19,Other,3.08,94,4,9,13,8.6,5.6,5.7,6,5,6,Low
425a6cfe-ae7f-4f46-8824-2a9536915f32,20,Other,2.19,82,6,10,8,11.0,4.9,4.7,2,4,1,Medium
69f5281c-3cd5-4f66-b2b8-c2806dbfd0d7,25,Other,3.65,96,9,10,9,10.4,6.1,1.4,9,3,2,Medium
58c79ae6-319e-40e7-aea6-e6704b3d6b58,25,Male,1.54,61,0,12,0,11.3,7.2,5.3,1,4,10,Medium
61fa6b70-935f-4ccd-852e-2eb3ce23ba3c,25,Female,3.46,95,5,5,15,6.7,6.6,4.2,9,5,9,Medium
dc9c9052-2df2-4aff-97f9-9c75e5c6b227,17,Male,1.79,92,2,29,15,5.4,4.6,4.4,5,1,5,Low
2dd3d95d-386d-4e68-970d-301d1b7a1f87,20,Female,3.16,90,4,16,3,10.9,7.7,4.9,5,4,6,Medium
28e44c05-7f6b-4b34-8928-7d7ddf168692,20,Other,3.05,96,8,6,2,7.9,6.5,5.9,10,5,4,Medium
9b58fe89-914a-4d5a-8b1d-e65f0f41fe71,21,Female,1.67,98,7,4,10,10.0,5.7,1.2,7,1,9,Medium
7b193446-1903-414f-a5cb-d7af6b58b72c,22,Female,2.91,64,1,21,18,10.8,6.2,2.3,5,1,6,Low
e499d6fd-788b-4b5f-88e8-af3d6f4a0b1a,25,Female,3.55,70,7,5,12,4.6,6.9,2.9,3,1,10,Medium
c5094093-d5aa-4f2f-8235-3f77ebec7b3b,24,Other,1.49,57,8,19,2,8.0,8.4,1.9,6,1,8,High
4926aec4-0105-40c4-8536-77ce77988b8a,19,Female,3.32,42,0,19,5,11.6,7.3,3.6,7,5,10,Medium
55d44574-aa10-46b5-89bf-c145eb864eb2,22,Male,2.61,71,0,15,14,3.6,6.1,2.0,6,4,3,Low
bc7f573a-9bc9-4601-be83-da58571a7023,19,Female,2.76,53,5,12,4,11.7,5.1,0.6,6,2,4,Low
7561375b-a18a-4280-a6c0-e1b8f874c754,21,Other,3.19,66,7,29,1,8.5,7.0,1.4,10,1,10,Medium
0cc15d29-f0c7-481a-ae32-bf413febabfd,18,Other,1.28,100,2,25,16,3.8,3.1,3.4,1,0,4,Low
6b1ff06f-dfdc-4f08-ba10-693d2b1bad7f,25,Other,2.95,63,10,4,0,6.7,5.0,0.8,5,1,5,Medium
d816801d-b9f9-4021-b2a1-262a6e4b2ced,21,Male,1.76,85,8,18,0,4.6,3.5,5.0,8,1,1,Medium
c4481215-bdaf-4451-a8e6-4c533e750844,24,Female,3.58,70,2,27,20,9.6,3.8,2.6,5,1,10,High
15aed3ff-fff1-4d37-908b-4c97412611ba,18,Male,2.42,50,8,7,14,5.9,6.5,3.2,3,5,9,Medium
cbf1e1ef-e6cb-4699-b391-25f94847846c,24,Male,3.32,56,8,10,19,6.1,4.2,3.4,9,3,3,Medium
687f32fd-e249-4dc2-853a-8e4d1c6684f8,23,Male,2.83,90,6,29,18,11.3,7.4,0.4,7,4,8,Medium
829f4988-2235-46ca-b234-c468c1344741,24,Female,1.79,90,1,2,16,5.7,7.7,2.4,10,3,5,Low
64962f0a-b01d-4f03-9e3b-b601d9d2fd2a,21,Other,2.34,79,1,12,3,7.3,3.5,4.8,3,5,8,Medium
b2d4afb3-8a56-4d01-81ff-98486a430036,23,Other,1.74,88,0,18,1,4.0,7.7,3.8,6,3,4,Medium
86fc62dc-b556-4586-a3ae-a944cf6e8688,17,Female,2.08,52,1,18,3,4.8,7.0,4.4,6,3,5,High
32023a57-0a5f-459c-8273-e61f2bc8b9b0,23,Female,3.49,64,5,29,9,4.3,8.3,3.2,7,3,5,Low
e8b84c6b-a529-4324-8959-47cab62d5bb4,22,Male,2.32,71,3,3,16,11.8,4.8,4.3,3,0,1,Low
5a5d2d6d-edd0-4faa-b1e4-c5ae9733fefa,19,Other,1.0,87,0,20,2,6.6,4.7,5.2,4,3,2,Medium
2337331e-4d84-4448-aa5f-65a2864fed34,20,Female,1.6,60,8,24,4,5.7,5.6,2.0,9,4,4,Medium
799f8831-d4f0-44fd-a3b3-43f2c03a0be2,25,Other,1.27,52,5,29,4,10.3,4.5,1.1,5,3,1,High
1e831b40-f29b-4920-a051-313a7acfa5f9,19,Male,3.03,92,7,1,4,6.0,8.3,3.3,4,5,7,Medium
00b8ae35-0022-41d0-a61e-bca9f4fd408a,24,Female,2.78,94,0,19,19,11.4,7.0,5.8,3,0,9,Medium
fcf591e4-50fe-4e33-8dd0-04b07f47ce8e,23,Other,2.09,90,2,27,20,6.3,5.8,1.7,2,2,6,Low
30a1015c-4d76-48e0-9a18-a401871532e6,22,Other,3.37,50,5,6,9,6.8,5.0,4.4,2,0,10,Medium
049b0b0d-893c-4e0d-bf98-70e3cb593688,22,Male,1.67,66,1,7,15,9.8,4.9,1.8,5,2,10,High
91a8f7fc-14af-4550-83bc-0076209de888,18,Male,3.63,90,3,22,12,7.8,6.3,5.5,5,1,4,Low
1b09ea0f-4c97-4a6e-8fa9-83dfc58a2891,18,Male,1.8,63,9,30,6,8.2,3.9,4.1,8,3,1,Medium
771f210c-cffc-4f27-881c-5ff80dfab21d,25,Male,2.8,93,10,8,0,6.9,4.9,2.3,10,4,5,Medium
6bea7580-c8b2-4669-b862-b12615d61e9d,18,Other,3.46,63,4,30,17,4.7,7.4,3.2,1,5,7,Medium
0087795a-5ed7-4c5e-9efc-cae8c322205d,22,Other,2.12,49,8,3,4,3.6,8.9,1.6,8,3,7,High
7cdf2ab1-7975-4242-94f7-89d9070a0b1b,24,Male,3.11,76,0,9,18,11.2,5.7,5.4,3,2,4,Low
82c7992b-ad0d-4dc9-914f-73a2cc0d074d,20,Female,3.9,47,6,0,13,10.7,8.5,0.4,3,2,9,Medium
492373fb-3cdf-4534-8cbb-af414690d21e,20,Female,3.59,85,6,25,17,11.4,3.9,1.7,7,1,9,High
9df27cf4-9e26-4b0d-91ba-c2eacf6794d1,20,Female,3.18,67,1,3,15,5.6,6.7,2.2,9,3,7,Medium
c796b02b-7a14-428d-9a54-72e669ee8d09,24,Other,2.57,100,9,14,20,6.7,4.7,1.4,3,2,5,Medium
46c4a1e6-2ebf-4124-896d-0c03bfad5e42,24,Other,2.12,41,8,0,0,7.1,4.3,2.8,3,1,5,High
8c3e893d-0e26-446e-9318-ea5697086b80,18,Female,3.74,44,9,17,3,9.6,7.7,0.9,1,3,9,Medium
765f4358-907b-44a3-b714-cd35cd0d169c,22,Male,2.32,85,10,7,10,3.0,7.8,1.1,1,3,8,Medium
6fd0e3b8-a4ec-4ccd-8325-3c152a4b50fb,19,Male,3.01,90,2,29,14,7.8,4.5,3.6,8,3,8,Medium
7607a9b5-4eeb-4300-82f5-e0ef0f111a2d,18,Female,2.7,55,8,12,9,11.8,6.3,4.8,9,5,9,Medium
ee8afadf-f536-4378-a135-243056887766,24,Other,3.27,52,8,2,4,8.1,5.3,5.9,8,3,1,Medium
86a111e7-7f6c-4d62-9a81-d31c9058a5d8,19,Female,2.77,48,4,13,18,11.7,4.0,3.6,7,4,2,Low
365e1dfa-f818-44e3-bddb-f6147d60ab79,23,Female,1.91,40,1,15,8,7.9,3.3,3.6,1,0,4,High
2d7b19e3-78a0-464f-a760-c9da3dd18eb4,17,Other,1.55,75,7,22,16,11.1,8.5,1.0,1,3,8,Medium
a0cb12b6-2cd9-4e0f-a210-f38bac023df3,18,Female,2.28,88,7,20,1,11.7,7.6,0.8,7,4,2,Medium
26a25bd6-7837-41ed-9ce6-62b9a65679e4,20,Other,1.43,57,7,23,10,10.7,9.0,1.1,9,2,4,High
